id,weight,age,sex,race,region,res16,marital,educ,degree,income16,class,occ10,prestg10,finrela,satfin,partyid,polviews,relig,attend,childs,happy,health,tvhours,usewww,getahead
2022-3460,1.259161827778469,40,Female,White,East South Central,"in a small city or town (under 50,000)",Divorced,1 Year College,High school,"$35,000 to $39,999",Working Class,,Low,Below average,Not Satisfied,Republican,Conservative,Protestant,Once A Month,2,Very Happy,Good,,,Hard Work
2022-3461,0.7745956730844896,22,Male,Black,East South Central,"in a small city or town (under 50,000)",Never Married,7th Grade,Less than high school,"$4,000 to $4,999",Middle Class,,Low,Far below average,Not Satisfied,"Independent, Near Democrat",Slightly Liberal,Protestant,Once A Month,0,Not Too Happy,Good,,,
2022-3463,0.3313177393647611,43,Female,White,East South Central,"in a small city or town (under 50,000)",Divorced,10th Grade,Less than high school,"$6,000 to $6,999",Lower Class,,Low,Far below average,Not Satisfied,"Independent, Near Republican",Moderate,None,Never,5,Not Too Happy,Fair,,,Hard Work
2022-3464,1.3976037356878963,51,Male,White,East South Central,"in a small city or town (under 50,000)",Married,11th Grade,Less than high school,"$110,000 to $129,999",Lower Class,,Low,Below average,More or less satisfied,Republican,Extremely Conservative,Protestant,Every Week,3,Pretty Happy,Good,2,,
2022-3465,1.4697652648086297,20,Female,White,East South Central,"in a small city or town (under 50,000)",Never Married,2 Years College,High school,"$150,000 to $169,999",Middle Class,,,Below average,Satisfied,"Independent, Near Republican",Conservative,Protestant,Every Week,0,Very Happy,Good,2,Yes,
2022-3466,1.5393926074437647,28,Female,White,East South Central,"in a small city or town (under 50,000)",Divorced,1 Year College,High school,,Working Class,,Low,Average,Satisfied,Strong Republican,Slightly Conservative,Protestant,Nearly Every Week,0,Very Happy,Good,5,,
2022-3467,0.8672915077814851,34,Male,White,East South Central,in open country but not on a farm,Never Married,9th Grade,Less than high school,,Middle Class,,Low,Far below average,Satisfied,Independent,Extremely Liberal,Protestant,Several Times A Year,4,Not Too Happy,Fair,1,Yes,
2022-3468,0.39133952580991244,29,Male,White,East South Central,"in a small city or town (under 50,000)",Never Married,3 Years College,High school,"$50,000 to $59,999",Working Class,,Low,Below average,Not Satisfied,Strong Republican,Slightly Conservative,Catholic,Never,0,Not Too Happy,Good,1,,
2022-3469,0.18680003582346355,40,Female,Black,East South Central,"in a small city or town (under 50,000)",Never Married,4 Years College,Bachelor's,"$20,000 to $22,499",Working Class,,Low,Average,More or less satisfied,Strong Democrat,Moderate,Protestant,Never,2,Very Happy,Poor,2,,
2022-3470,0.2714429164672182,33,Female,Black,East South Central,in open country but not on a farm,Never Married,5th Grade,Less than high school,"$25,000 to $29,999",Lower Class,,Low,Below average,Not Satisfied,Democrat,Liberal,Protestant,Every Week,2,Pretty Happy,Excellent,3,,Hard Work
2022-3471,0.45691603527709895,74,Female,Black,South Atlantic,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$60,000 to $74,999",Middle Class,,Low,Average,More or less satisfied,Strong Democrat,Moderate,Protestant,Nearly Every Week,1,Pretty Happy,Good,2,,
2022-3472,0.21025045428682917,74,Male,Black,South Atlantic,"in a medium-size city (50,000-250,000)",Separated,12th Grade,High school,"$60,000 to $74,999",Lower Class,,Low,Average,Not Satisfied,Democrat,Moderate,Protestant,Nearly Every Week,6,Pretty Happy,Good,6,,Connections
2022-3473,0.2703840711691005,59,Female,Black,South Atlantic,"in a small city or town (under 50,000)",Divorced,5th Grade,Less than high school,"$35,000 to $39,999",Working Class,,Low,Average,Not Satisfied,Strong Democrat,Moderate,Protestant,Every Week,3,Pretty Happy,Fair,4,,
2022-3474,0.26284953121567267,28,Female,Black,South Atlantic,"in a small city or town (under 50,000)",Never Married,12th Grade,High school,,Lower Class,,Low,Average,Satisfied,,Slightly Conservative,None,2-3 Times A Month,3,Pretty Happy,Excellent,,,
2022-3475,0.7885485936470188,24,Female,Black,South Atlantic,"in a large city (over 250,000)",Never Married,12th Grade,High school,"$12,500 to $14,999",Working Class,,Low,Far below average,Satisfied,Independent,Slightly Liberal,Protestant,Never,3,Pretty Happy,Good,0,Yes,Hard Work
2022-3477,0.5256990624313453,21,Female,Black,South Atlantic,"in a small city or town (under 50,000)",Never Married,12th Grade,High school,"$8,000 to $9,999",Working Class,,,Far below average,Not Satisfied,Independent,Moderate,None,Less Than Once A Year,0,Not Too Happy,Good,,,
2022-3479,2.202568334495769,73,Male,White,South Atlantic,"in a small city or town (under 50,000)",Divorced,2 Years College,Associate/Junior college,"$50,000 to $59,999",Middle Class,,Low,Average,Not Satisfied,"Independent, Near Republican",Extremely Conservative,Protestant,Every Week,2,Not Too Happy,Excellent,,,
2022-3480,0.5741223749484919,66,Male,White,South Atlantic,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$90,000 to $109,999",Middle Class,,,Above average,Satisfied,Strong Republican,Conservative,Protestant,2-3 Times A Month,2,Pretty Happy,Good,5,Yes,
2022-3481,0.26284953121567267,27,Female,Black,South Atlantic,"in a small city or town (under 50,000)",Never Married,3 Years College,High school,"$40,000 to $49,999",Middle Class,,Low,Average,More or less satisfied,Strong Democrat,Moderate,Protestant,2-3 Times A Month,4,Pretty Happy,Fair,3,,Hard Work
2022-3482,1.802437882950805,46,Female,Black,South Atlantic,"in a small city or town (under 50,000)",Never Married,12th Grade,High school,"$50,000 to $59,999",Working Class,,Low,Above average,Not Satisfied,Strong Democrat,Moderate,Protestant,Once A Year,2,Pretty Happy,Fair,,,Luck
2022-3483,0.19741094001524262,69,Female,Black,South Atlantic,in open country but not on a farm,Separated,12th Grade,High school,"$1,000 to $2,999",Lower Class,,Low,Above average,More or less satisfied,Democrat,Extremely Conservative,Protestant,Every Week,3,Pretty Happy,Good,4,,Luck
2022-3484,0.21025045428682917,66,Male,Black,South Atlantic,in open country but not on a farm,Divorced,2 Years College,Associate/Junior college,"$50,000 to $59,999",Middle Class,,High,Average,Satisfied,Strong Democrat,Moderate,Protestant,Once A Month,2,Very Happy,Good,7,,Hard Work
2022-3485,0.5101152106927104,41,Male,White,South Atlantic,"in a small city or town (under 50,000)",Never Married,2 Years College,High school,"$25,000 to $29,999",Lower Class,,High,Below average,Not Satisfied,Republican,Moderate,Protestant,Once A Year,2,Pretty Happy,Good,3,Yes,
2022-3486,0.29428297941885595,25,Male,Other,South Atlantic,"in a medium-size city (50,000-250,000)",Never Married,2 Years College,High school,"$25,000 to $29,999",Lower Class,,,Below average,More or less satisfied,Independent,Extremely Conservative,None,Never,3,Pretty Happy,Good,,,Hard Work
2022-3487,2.0467039205477318,84,Female,Black,South Atlantic,on a farm,Divorced,7th Grade,Less than high school,,Middle Class,,Low,,Satisfied,Independent,Moderate,Protestant,Less Than Once A Year,0,Pretty Happy,Good,15,,
2022-3488,0.7746623116418734,31,Male,White,South Atlantic,in a suburb near a large city,Married,4 Years College,Bachelor's,"$90,000 to $109,999",Middle Class,,High,Above average,Satisfied,Strong Democrat,Extremely Liberal,None,Never,0,Pretty Happy,Excellent,1,,
2022-3489,2.2569945815069787,64,Male,White,South Atlantic,"in a small city or town (under 50,000)",Widowed,2 Years College,Associate/Junior college,"$30,000 to $34,999",Lower Class,,High,Below average,Not Satisfied,"Independent, Near Democrat",Slightly Conservative,Protestant,Never,4,Not Too Happy,Fair,,,Hard Work
2022-3490,0.6285090182295298,30,Female,White,South Atlantic,"in a small city or town (under 50,000)",Never Married,4 Years College,Bachelor's,"$60,000 to $74,999",Working Class,,High,Average,More or less satisfied,"Independent, Near Democrat",Slightly Liberal,None,Never,2,Pretty Happy,Good,3,,Hard Work
2022-3491,0.7794302716317782,67,Male,White,South Atlantic,"in a small city or town (under 50,000)",Married,4 Years College,Graduate,"$170,000 or over",Upper Class,,High,Above average,Satisfied,Strong Democrat,Extremely Liberal,Jewish,Once A Year,3,Very Happy,Good,0,,
2022-3493,1.6503201004236399,66,Female,White,South Atlantic,in open country but not on a farm,Married,10th Grade,Less than high school,"$130,000 to $149,999",Middle Class,,Low,Above average,Satisfied,Strong Republican,Extremely Conservative,Protestant,More Than Once A Week,4,Very Happy,Good,,,
2022-3495,0.9551338189343865,57,Female,White,South Atlantic,"in a small city or town (under 50,000)",Widowed,12th Grade,High school,"$50,000 to $59,999",Lower Class,,High,Below average,Not Satisfied,Republican,Moderate,Protestant,Several Times A Year,4,Pretty Happy,Excellent,,,Connections
2022-3496,3.6130885262074774,81,Female,White,South Atlantic,on a farm,Widowed,12th Grade,High school,,Upper Class,,,,,Strong Republican,Extremely Conservative,Protestant,Nearly Every Week,1,Very Happy,Good,,,Hard Work
2022-3497,1.2546402537691765,25,Female,White,South Atlantic,in open country but not on a farm,Married,12th Grade,High school,"$50,000 to $59,999",Middle Class,,Low,Average,More or less satisfied,Strong Republican,Conservative,Protestant,Once A Year,2,Very Happy,Good,2,,Hard Work
2022-3498,4.579082887150411,42,Male,White,South Atlantic,in open country but not on a farm,Married,12th Grade,High school,"$90,000 to $109,999",Working Class,,High,Average,More or less satisfied,Other,Liberal,Other,Never,3,Pretty Happy,Good,0,,Connections
2022-3499,1.3677044213112421,29,Male,White,South Atlantic,"in a small city or town (under 50,000)",Married,2 Years College,Associate/Junior college,"$130,000 to $149,999",Middle Class,,High,Above average,Satisfied,"Independent, Near Democrat",Moderate,None,Never,0,Very Happy,Excellent,1,,
2022-3500,1.0272029560993032,66,Male,White,South Atlantic,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$60,000 to $74,999",Middle Class,,Low,Above average,Satisfied,Strong Democrat,Extremely Liberal,Protestant,Every Week,2,Very Happy,Good,,,
2022-3501,0.48881163440775177,64,Female,White,South Atlantic,"in a small city or town (under 50,000)",Widowed,12th Grade,High school,"$8,000 to $9,999",Lower Class,,Low,Below average,Not Satisfied,Independent,Slightly Conservative,Protestant,Every Week,4,Not Too Happy,Poor,6,,
2022-3503,1.3232670258328543,31,Male,White,South Atlantic,on a farm,Divorced,12th Grade,High school,"$30,000 to $34,999",Working Class,,High,Below average,Not Satisfied,Independent,Slightly Liberal,None,Never,3,Pretty Happy,Good,,,Hard Work
2022-3504,0.48223701070666924,65,Female,White,South Atlantic,in open country but not on a farm,Married,2 Years College,Associate/Junior college,"$3,000 to $3,999",Middle Class,,Low,Average,More or less satisfied,Strong Republican,Conservative,Protestant,Nearly Every Week,5,Not Too Happy,Good,1,,
2022-3506,0.759276302512854,54,Female,White,South Atlantic,"in a small city or town (under 50,000)",Never Married,4 Years College,Bachelor's,"$50,000 to $59,999",Middle Class,,High,Below average,Not Satisfied,Strong Democrat,Liberal,None,Never,0,Pretty Happy,Good,1,,
2022-3507,1.4037572698711043,53,Male,White,South Atlantic,"in a small city or town (under 50,000)",Married,4 Years College,Bachelor's,"$170,000 or over",Middle Class,,High,Above average,Satisfied,Democrat,Moderate,Catholic,Nearly Every Week,2,Pretty Happy,Good,2,,
2022-3508,1.0272029560993032,80,Male,White,South Atlantic,"in a small city or town (under 50,000)",Married,2 Years College,High school,"$40,000 to $49,999",Middle Class,,Low,Average,More or less satisfied,Strong Democrat,Moderate,Protestant,Every Week,2,Very Happy,Good,4,,
2022-3509,1.849080906511904,78,Female,White,South Atlantic,"in a small city or town (under 50,000)",Widowed,12th Grade,High school,"$30,000 to $34,999",Working Class,,High,Average,Satisfied,Strong Democrat,Moderate,Protestant,Nearly Every Week,3,Pretty Happy,Fair,6,,Luck
2022-3510,0.9644740214133385,86,Female,White,South Atlantic,in open country but not on a farm,Married,11th Grade,High school,,Middle Class,,,Average,Satisfied,Strong Republican,Conservative,Protestant,Nearly Every Week,2,Pretty Happy,Fair,,,
2022-3511,1.0272029560993032,67,Male,White,South Atlantic,in open country but not on a farm,Married,12th Grade,High school,"$75,000 to $89,999",Working Class,,High,Above average,More or less satisfied,Strong Republican,Conservative,Protestant,More Than Once A Week,3,Very Happy,Good,0,,
2022-3514,1.0272029560993032,77,Male,White,South Atlantic,"in a small city or town (under 50,000)",Married,1 Year College,High school,,Working Class,,High,Average,Satisfied,Strong Democrat,Slightly Liberal,Protestant,Once A Month,2,Very Happy,Good,,,Hard Work
2022-3515,0.9644740214133385,67,Female,White,South Atlantic,in open country but not on a farm,Married,12th Grade,High school,"$40,000 to $49,999",Lower Class,,Low,Average,Not Satisfied,"Independent, Near Republican",Extremely Liberal,Protestant,Several Times A Year,2,Pretty Happy,Good,,,Hard Work
2022-3517,1.4162726431215056,25,Male,White,New England,in open country but not on a farm,Never Married,2 Years College,Associate/Junior college,"$60,000 to $74,999",Working Class,,Low,Below average,More or less satisfied,Other,Slightly Conservative,Protestant,Once A Year,0,Very Happy,Excellent,,,
2022-3519,0.3329077419177869,74,Female,White,New England,"in a small city or town (under 50,000)",Divorced,2 Years College,High school,"$22,500 to $24,999",Working Class,,Low,Average,More or less satisfied,Strong Democrat,Liberal,Protestant,Several Times A Year,2,Not Too Happy,Good,,,
2022-3520,0.2585545653669818,85,Female,White,New England,"in a large city (over 250,000)",Never Married,5+ Years College,Bachelor's,"$15,000 to $17,499",Working Class,,High,Far below average,Satisfied,Other,Extremely Liberal,None,Never,0,Not Too Happy,Good,2,,
2022-3521,0.9626557022980401,58,Male,White,New England,"in a small city or town (under 50,000)",Married,12th Grade,High school,"$60,000 to $74,999",Working Class,,Low,Average,More or less satisfied,"Independent, Near Democrat",Moderate,Protestant,Several Times A Year,2,Very Happy,Good,2,No,Hard Work
2022-3522,2.65387025735069,30,Male,White,New England,"in a medium-size city (50,000-250,000)",Married,4 Years College,Bachelor's,"$90,000 to $109,999",Middle Class,,Low,Above average,Satisfied,"Independent, Near Democrat",Slightly Liberal,Protestant,Once A Month,1,Pretty Happy,Good,1,,Hard Work
